month,product_name,region,opening_stock_units,received_units,sold_units,closing_stock_units,stockout_days,backorder_units,,
01-06-2024,ANT-25,East,45063,2470,556,46977,0,0,,
01-06-2024,ANT-25,North,51899,2040,103,53836,0,0,,
01-06-2024,ANT-25,South,46035,1728,588,47175,0,0,,
01-06-2024,ANT-25,West,45747,4248,834,49161,0,0,,
01-06-2024,CAR-05,Central,1495,2711,1544,2662,1,20,,
01-06-2024,CAR-05,East,33978,3652,1400,36230,0,0,,
01-06-2024,CAR-05,North,43104,4398,670,46832,0,0,,
01-06-2024,CAR-05,South,17020,1627,2886,15761,0,0,,
01-06-2024,CAR-05,West,1151,4088,1179,4060,4,27,,
01-06-2024,CAR-08,Central,49050,3791,793,52048,0,0,,
01-06-2024,CAR-08,East,45112,3543,654,48001,0,0,,
01-06-2024,CAR-08,North,46358,2917,520,48755,0,0,,
01-06-2024,CAR-08,South,114,2856,146,2824,4,32,,
01-06-2024,CAR-08,West,52621,2738,301,55058,0,0,,
01-06-2024,CAR-10,Central,42387,2194,366,44215,0,0,,
01-06-2024,CAR-10,East,485,3698,519,3664,4,8,,
01-06-2024,CAR-10,North,322,4715,327,4710,4,4,,
01-06-2024,CAR-10,South,50841,2512,320,53033,0,0,,
01-06-2024,CAR-10,West,51805,2417,227,53995,0,0,,
01-06-2024,CAR-14,Central,386,3852,415,3823,4,23,,
01-06-2024,CAR-14,East,897,2817,909,2805,4,6,,
01-06-2024,CAR-14,North,586,2504,634,2456,4,46,,
01-06-2024,CAR-14,South,36482,4000,653,39829,0,0,,
01-06-2024,CAR-14,West,46229,2401,195,48435,0,0,,
01-06-2024,CAR-15,Central,29699,3621,2146,31174,0,0,,
01-06-2024,CAR-15,East,57084,2113,0,59197,0,0,,
01-06-2024,CAR-15,North,39745,4177,999,42923,0,0,,
01-06-2024,CAR-15,South,45113,3667,593,48187,0,0,,
01-06-2024,CAR-15,West,34651,3691,1317,37025,0,0,,
01-06-2024,CAR-20,Central,47708,3066,505,50269,0,0,,
01-06-2024,CAR-20,East,47426,1988,310,49104,0,0,,
01-06-2024,CAR-20,North,191,2217,238,2170,2,38,,
01-06-2024,CAR-20,South,47156,2917,558,49515,0,0,,
01-06-2024,CAR-20,West,174,3159,191,3142,2,8,,
01-06-2024,CAR-22,Central,47076,4641,273,51444,0,0,,
01-06-2024,CAR-22,East,53046,2587,403,55230,0,0,,
01-06-2024,CAR-22,North,318,1641,364,1595,4,19,,
01-06-2024,CAR-22,South,59307,3880,268,62919,0,0,,
01-06-2024,CAR-22,West,50230,2179,329,52080,0,0,,
01-06-2024,DIA-11,Central,36,1887,64,1859,2,24,,
01-06-2024,DIA-11,East,54849,3635,136,58348,0,0,,
01-06-2024,DIA-11,North,52691,2713,116,55288,0,0,,
01-06-2024,DIA-11,South,52164,5527,354,57337,0,0,,
01-06-2024,DIA-11,West,58485,1851,62,60274,0,0,,
01-06-2024,DIA-16,Central,49560,3648,436,52772,0,0,,
01-06-2024,DIA-16,East,45952,4099,320,49731,0,0,,
01-06-2024,DIA-16,North,42734,841,638,42937,0,0,,
01-06-2024,DIA-16,South,39098,3070,904,41264,0,0,,
01-06-2024,DIA-16,West,41561,3615,689,44487,0,0,,
01-06-2024,RES-04,Central,50527,3368,376,53519,0,0,,
01-06-2024,RES-04,East,41409,2285,524,43170,0,0,,
01-06-2024,RES-04,North,57793,2491,138,60146,0,0,,
01-06-2024,RES-04,South,44580,4435,652,48363,0,0,,
01-06-2024,RES-04,West,47585,3225,375,50435,0,0,,
01-06-2024,RES-06,Central,39342,2794,481,41655,0,0,,
01-06-2024,RES-06,East,329,1710,336,1703,2,3,,
01-06-2024,RES-06,North,46478,3224,465,49237,0,0,,
01-06-2024,RES-06,South,42121,3662,132,45651,0,0,,
01-06-2024,RES-06,West,47701,3896,408,51189,0,0,,
01-06-2024,RES-17,Central,47159,3512,200,50471,0,0,,
01-06-2024,RES-17,East,268,2615,310,2573,3,37,,
01-06-2024,RES-17,North,47966,1477,354,49089,0,0,,
01-06-2024,RES-17,South,48322,2418,296,50444,0,0,,
01-06-2024,RES-17,West,459,3373,485,3347,3,13,,
01-06-2024,RES-19,Central,50274,3243,151,53366,0,0,,
01-06-2024,RES-19,East,53016,3057,259,55814,0,0,,
01-06-2024,RES-19,North,24,2838,37,2825,2,12,,
01-06-2024,RES-19,South,53447,2639,327,55759,0,0,,
01-06-2024,RES-19,West,54007,3067,409,56665,0,0,,
01-06-2024,RES-24,Central,42628,3469,384,45713,0,0,,
01-06-2024,RES-24,East,53824,2729,131,56422,0,0,,
01-06-2024,RES-24,North,50113,3143,256,53000,0,0,,
01-06-2024,RES-24,South,52455,1747,203,53999,0,0,,
01-06-2024,RES-24,West,54491,2727,203,57015,0,0,,
01-07-2024,ANA-01,Central,36574,3963,813,39724,0,0,,
01-07-2024,ANA-01,East,42594,1892,406,44080,0,0,,
01-07-2024,ANA-01,North,43992,4090,817,47265,0,0,,
01-07-2024,ANA-01,South,34170,2999,1032,36137,0,0,,
01-07-2024,ANA-01,West,46414,2476,455,48435,0,0,,
01-07-2024,ANA-02,Central,45686,3675,773,48588,0,0,,
01-07-2024,ANA-02,East,8256,3124,3643,7737,0,0,,
01-07-2024,ANA-02,North,23313,4646,1253,26706,0,0,,
01-07-2024,ANA-02,South,1252,5125,1279,5098,3,25,,
01-07-2024,ANA-02,West,19408,2855,1820,20443,0,0,,
01-07-2024,ANA-03,Central,54855,1822,371,56306,0,0,,
01-07-2024,ANA-03,East,49948,2502,167,52283,0,0,,
01-07-2024,ANA-03,North,454,2383,488,2349,4,18,,
01-07-2024,ANA-03,South,58514,3210,222,61502,0,0,,
01-07-2024,ANA-03,West,50899,2411,272,53038,0,0,,
01-07-2024,ANA-07,Central,43656,3914,385,47185,0,0,,
01-07-2024,ANA-07,East,51030,2832,317,53545,0,0,,
01-07-2024,ANA-07,North,261,4548,277,4532,1,4,,
01-07-2024,ANA-07,South,48936,3075,157,51854,0,0,,
01-07-2024,ANA-07,West,51657,2528,502,53683,0,0,,
01-07-2024,ANA-09,Central,49800,2800,600,52000,0,0,,
01-07-2024,ANA-09,East,49465,2173,535,51103,0,0,,
01-07-2024,ANA-09,North,57434,2771,310,59895,0,0,,
01-07-2024,ANA-09,South,47239,1663,327,48575,0,0,,
01-07-2024,ANA-09,West,39803,1805,792,40816,0,0,,
01-07-2024,ANA-12,Central,54811,3319,206,57924,0,0,,
01-07-2024,ANA-12,East,50073,2865,206,52732,0,0,,
01-07-2024,ANA-12,North,49313,2957,510,51760,0,0,,
01-07-2024,ANA-12,South,48201,3692,451,51442,0,0,,
01-07-2024,ANA-12,West,56094,3840,213,59721,0,0,,
01-07-2024,ANA-18,Central,36858,2630,1287,38201,0,0,,
01-07-2024,ANA-18,East,641,1271,660,1252,2,3,,
01-07-2024,ANA-18,North,1208,2492,1215,2485,1,6,,
01-07-2024,ANA-18,South,497,2229,504,2222,4,2,,
01-07-2024,ANA-18,West,2441,2460,2442,2459,2,1,,
01-07-2024,ANA-21,Central,1038,3146,1058,3126,4,7,,
01-07-2024,ANA-21,East,50402,3183,361,53224,0,0,,
01-07-2024,ANA-21,North,48266,2955,750,50471,0,0,,
01-07-2024,ANA-21,South,51222,2393,134,53481,0,0,,
01-07-2024,ANA-21,West,46609,4231,712,50128,0,0,,
01-07-2024,ANA-23,Central,1282,2606,1307,2581,2,8,,
01-07-2024,ANA-23,East,19860,2488,1614,20734,0,0,,
01-07-2024,ANA-23,North,26935,2842,1961,27816,0,0,,
01-07-2024,ANA-23,South,38774,4613,1436,41951,0,0,,
01-07-2024,ANA-23,West,52964,2440,325,55079,0,0,,
01-07-2024,ANT-13,Central,51298,1711,509,52500,0,0,,
01-07-2024,ANT-13,East,50176,4496,364,54308,0,0,,
01-07-2024,ANT-13,North,248,2783,274,2757,2,14,,
01-07-2024,ANT-13,South,48838,3568,472,51934,0,0,,
01-07-2024,ANT-13,West,45804,1463,405,46862,0,0,,
01-07-2024,ANT-25,Central,46650,2260,392,48518,0,0,,
01-07-2024,ANT-25,East,46977,3588,152,50413,0,0,,
01-07-2024,ANT-25,North,53836,1983,157,55662,0,0,,
01-07-2024,ANT-25,South,497,2851,546,2802,2,48,,
01-07-2024,ANT-25,West,49161,3264,1733,50692,0,0,,
01-07-2024,CAR-05,Central,1428,4094,1457,4065,3,29,,
01-07-2024,CAR-05,East,36230,2229,2151,36308,0,0,,
01-07-2024,CAR-05,North,181,2403,188,2396,2,7,,
01-07-2024,CAR-05,South,15761,2937,2373,16325,0,0,,
01-07-2024,CAR-05,West,37521,2632,1593,38560,0,0,,
01-07-2024,CAR-08,Central,52048,2109,468,53689,0,0,,
01-07-2024,CAR-08,East,48001,1856,1147,48710,0,0,,
01-07-2024,CAR-08,North,48755,4773,334,53194,0,0,,
01-07-2024,CAR-08,South,59992,2308,151,62149,0,0,,
01-07-2024,CAR-08,West,55058,3054,95,58017,0,0,,
01-07-2024,CAR-10,Central,435,3428,484,3379,3,15,,
01-07-2024,CAR-10,East,57608,2784,665,59727,0,0,,
01-07-2024,CAR-10,North,48202,3615,339,51478,0,0,,
01-07-2024,CAR-10,South,53033,2015,434,54614,0,0,,
01-07-2024,CAR-10,West,53995,2997,241,56751,0,0,,
01-07-2024,CAR-14,Central,51993,3436,240,55189,0,0,,
01-07-2024,CAR-14,East,44903,1267,726,45444,0,0,,
01-07-2024,CAR-14,North,53897,3183,264,56816,0,0,,
01-07-2024,CAR-14,South,39829,3734,523,43040,0,0,,
01-07-2024,CAR-14,West,48435,4618,270,52783,0,0,,
01-07-2024,CAR-15,Central,31174,2612,1897,31889,0,0,,
01-07-2024,CAR-15,East,59197,3188,0,62385,0,0,,
01-07-2024,CAR-15,North,42923,4052,196,46779,0,0,,
01-07-2024,CAR-15,South,48187,4966,453,52700,0,0,,
01-07-2024,CAR-15,West,37025,3829,1467,39387,0,0,,
01-07-2024,CAR-20,Central,50269,2883,539,52613,0,0,,
01-07-2024,CAR-20,East,49104,2450,181,51373,0,0,,
01-07-2024,CAR-20,North,59977,2770,280,62467,0,0,,
01-07-2024,CAR-20,South,49515,2756,467,51804,0,0,,
01-07-2024,CAR-20,West,51586,1171,310,52447,0,0,,
01-07-2024,CAR-22,Central,51444,3699,247,54896,0,0,,
01-07-2024,CAR-22,East,55230,2805,439,57596,0,0,,
01-07-2024,CAR-22,North,56246,3301,196,59351,0,0,,
01-07-2024,CAR-22,South,62919,2440,168,65191,0,0,,
01-07-2024,CAR-22,West,52080,5829,158,57751,0,0,,
01-07-2024,DIA-11,Central,55927,2514,281,58160,0,0,,
01-07-2024,DIA-11,East,58348,1947,123,60172,0,0,,
01-07-2024,DIA-11,North,137,2400,182,2355,4,44,,
01-07-2024,DIA-11,South,57337,2929,543,59723,0,0,,
01-07-2024,DIA-11,West,-16,3258,32,3210,4,3,,
01-07-2024,DIA-16,Central,52772,4127,284,56615,0,0,,
01-07-2024,DIA-16,East,281,2388,325,2344,2,7,,
01-07-2024,DIA-16,North,42937,3890,688,46139,0,0,,
01-07-2024,DIA-16,South,41264,3717,858,44123,0,0,,
01-07-2024,DIA-16,West,44487,3565,328,47724,0,0,,
01-07-2024,RES-04,Central,156,4016,169,4003,1,9,,
01-07-2024,RES-04,East,43170,4197,512,46855,0,0,,
01-07-2024,RES-04,North,60146,3956,77,64025,0,0,,
01-07-2024,RES-04,South,48363,2223,516,50070,0,0,,
01-07-2024,RES-04,West,50435,2380,268,52547,0,0,,
01-07-2024,RES-06,Central,41655,3046,181,44520,0,0,,
01-07-2024,RES-06,East,50568,2636,231,52973,0,0,,
01-07-2024,RES-06,North,49237,1310,402,50145,0,0,,
01-07-2024,RES-06,South,45651,1889,194,47346,0,0,,
01-07-2024,RES-06,West,312,4343,324,4331,2,10,,
01-07-2024,RES-17,Central,50471,4028,145,54354,0,0,,
01-07-2024,RES-17,East,45563,2824,604,47783,0,0,,
01-07-2024,RES-17,North,49089,2559,300,51348,0,0,,
01-07-2024,RES-17,South,50444,848,216,51076,0,0,,
01-07-2024,RES-17,West,56351,2729,295,58785,0,0,,
01-07-2024,RES-19,Central,53366,4760,181,57945,0,0,,
01-07-2024,RES-19,East,55814,3108,150,58772,0,0,,
01-07-2024,RES-19,North,55221,3341,61,58501,0,0,,
01-07-2024,RES-19,South,218,3413,221,3410,2,2,,
01-07-2024,RES-19,West,56665,2426,466,58625,0,0,,
01-07-2024,RES-24,Central,45713,2989,565,48137,0,0,,
01-07-2024,RES-24,East,56422,1938,100,58260,0,0,,
01-07-2024,RES-24,North,53000,2100,395,54705,0,0,,
01-07-2024,RES-24,South,53999,3444,379,57064,0,0,,
01-07-2024,RES-24,West,57015,2732,320,59427,0,0,,
01-08-2024,ANA-01,Central,39724,2858,1920,40662,0,0,,
01-08-2024,ANA-01,East,44080,4484,857,47707,0,0,,
01-08-2024,ANA-01,North,47265,3464,906,49823,0,0,,
01-08-2024,ANA-01,South,1308,3003,1353,2958,1,37,,
01-08-2024,ANA-01,West,48435,2872,236,51071,0,0,,
01-08-2024,ANA-02,Central,48588,2076,1186,49478,0,0,,
01-08-2024,ANA-02,East,7737,2845,3460,7122,0,0,,
01-08-2024,ANA-02,North,2156,4148,2175,4129,3,0,,
01-08-2024,ANA-02,South,29562,2846,1912,30496,0,0,,
01-08-2024,ANA-02,West,20443,2250,1259,21434,0,0,,
01-08-2024,ANA-03,Central,56306,1627,401,57532,0,0,,
01-08-2024,ANA-03,East,52283,3787,277,55793,0,0,,
01-08-2024,ANA-03,North,54575,2831,326,57080,0,0,,
01-08-2024,ANA-03,South,-1,2264,0,2263,4,1,,
01-08-2024,ANA-03,West,53038,3314,587,55765,0,0,,
01-08-2024,ANA-07,Central,47185,2550,493,49242,0,0,,
01-08-2024,ANA-07,East,53545,3563,148,56960,0,0,,
01-08-2024,ANA-07,North,59671,3347,181,62837,0,0,,
01-08-2024,ANA-07,South,51854,2920,469,54305,0,0,,
01-08-2024,ANA-07,West,53683,2798,642,55839,0,0,,
01-08-2024,ANA-09,Central,52000,3664,595,55069,0,0,,
01-08-2024,ANA-09,East,51103,3307,854,53556,0,0,,
01-08-2024,ANA-09,North,59895,1738,108,61525,0,0,,
01-08-2024,ANA-09,South,48575,828,441,48962,0,0,,
01-08-2024,ANA-09,West,40816,2837,1267,42386,0,0,,
01-08-2024,ANA-12,Central,57924,2445,319,60050,0,0,,
01-08-2024,ANA-12,East,52732,3428,230,55930,0,0,,
01-08-2024,ANA-12,North,51760,4181,324,55617,0,0,,
01-08-2024,ANA-12,South,51442,2385,242,53585,0,0,,
01-08-2024,ANA-12,West,59721,2697,158,62260,0,0,,
01-08-2024,ANA-18,Central,1075,2420,1098,2397,4,5,,
01-08-2024,ANA-18,East,44896,3236,485,47647,0,0,,
01-08-2024,ANA-18,North,43320,1981,1484,43817,0,0,,
01-08-2024,ANA-18,South,853,806,892,767,3,34,,
01-08-2024,ANA-18,West,17953,5320,1877,21396,0,0,,
01-08-2024,ANA-21,Central,43584,2682,1053,45213,0,0,,
01-08-2024,ANA-21,East,53224,2865,278,55811,0,0,,
01-08-2024,ANA-21,North,50471,3540,711,53300,0,0,,
01-08-2024,ANA-21,South,346,4340,385,4301,2,18,,
01-08-2024,ANA-21,West,50128,3755,326,53557,0,0,,
01-08-2024,ANA-23,Central,43037,1881,1037,43881,0,0,,
01-08-2024,ANA-23,East,20734,4040,1047,23727,0,0,,
01-08-2024,ANA-23,North,27816,2211,1424,28603,0,0,,
01-08-2024,ANA-23,South,41951,3310,1566,43695,0,0,,
01-08-2024,ANA-23,West,55079,4360,491,58948,0,0,,
01-08-2024,ANT-13,Central,52500,3913,543,55870,0,0,,
01-08-2024,ANT-13,East,339,2022,358,2003,2,7,,
01-08-2024,ANT-13,North,43452,5119,520,48051,0,0,,
01-08-2024,ANT-13,South,51934,1668,616,52986,0,0,,
01-08-2024,ANT-13,West,46862,3668,432,50098,0,0,,
01-08-2024,ANT-25,Central,48518,3661,283,51896,0,0,,
01-08-2024,ANT-25,East,50413,2430,339,52504,0,0,,
01-08-2024,ANT-25,North,55662,3427,232,58857,0,0,,
01-08-2024,ANT-25,South,564,2754,588,2730,3,0,,
01-08-2024,ANT-25,West,50692,1059,667,51084,0,0,,
01-08-2024,CAR-05,Central,35254,3423,1837,36840,0,0,,
01-08-2024,CAR-05,East,904,2547,942,2509,3,36,,
01-08-2024,CAR-05,North,49047,2445,791,50701,0,0,,
01-08-2024,CAR-05,South,1192,2558,1211,2539,2,11,,
01-08-2024,CAR-05,West,38560,3162,674,41048,0,0,,
01-08-2024,CAR-08,Central,53689,4289,417,57561,0,0,,
01-08-2024,CAR-08,East,370,2018,394,1994,3,5,,
01-08-2024,CAR-08,North,53194,1540,410,54324,0,0,,
01-08-2024,CAR-08,South,62149,3732,104,65777,0,0,,
01-08-2024,CAR-08,West,58017,3165,397,60785,0,0,,
01-08-2024,CAR-10,Central,47159,3548,362,50345,0,0,,
01-08-2024,CAR-10,East,59727,3117,743,62101,0,0,,
01-08-2024,CAR-10,North,51478,2197,634,53041,0,0,,
01-08-2024,CAR-10,South,54614,3897,279,58232,0,0,,
01-08-2024,CAR-10,West,56751,4155,406,60500,0,0,,
01-08-2024,CAR-14,Central,55189,3394,274,58309,0,0,,
01-08-2024,CAR-14,East,45444,2818,765,47497,0,0,,
01-08-2024,CAR-14,North,56816,1202,326,57692,0,0,,
01-08-2024,CAR-14,South,43040,3141,398,45783,0,0,,
01-08-2024,CAR-14,West,52783,3536,125,56194,0,0,,
01-08-2024,CAR-15,Central,31889,4506,1443,34952,0,0,,
01-08-2024,CAR-15,East,62385,3155,0,65540,0,0,,
01-08-2024,CAR-15,North,46779,2791,612,48958,0,0,,
01-08-2024,CAR-15,South,52700,3272,369,55603,0,0,,
01-08-2024,CAR-15,West,39387,2688,1330,40745,0,0,,
01-08-2024,CAR-20,Central,52613,1753,768,53598,0,0,,
01-08-2024,CAR-20,East,51373,3669,397,54645,0,0,,
01-08-2024,CAR-20,North,62467,4638,276,66829,0,0,,
01-08-2024,CAR-20,South,334,3012,353,2993,1,11,,
01-08-2024,CAR-20,West,235,3117,280,3072,3,27,,
01-08-2024,CAR-22,Central,251,2354,271,2334,3,1,,
01-08-2024,CAR-22,East,57596,2718,368,59946,0,0,,
01-08-2024,CAR-22,North,59351,3838,331,62858,0,0,,
01-08-2024,CAR-22,South,65191,5449,151,70489,0,0,,
01-08-2024,CAR-22,West,57751,2608,308,60051,0,0,,
01-08-2024,DIA-11,Central,58160,2423,366,60217,0,0,,
01-08-2024,DIA-11,East,185,4939,233,4891,3,43,,
01-08-2024,DIA-11,North,57506,1870,109,59267,0,0,,
01-08-2024,DIA-11,South,59723,1840,364,61199,0,0,,
01-08-2024,DIA-11,West,63500,2846,114,66232,0,0,,
01-08-2024,DIA-16,Central,56615,3355,405,59565,0,0,,
01-08-2024,DIA-16,East,51794,3073,413,54454,0,0,,
01-08-2024,DIA-16,North,46139,1947,1006,47080,0,0,,
01-08-2024,DIA-16,South,44123,2362,1310,45175,0,0,,
01-08-2024,DIA-16,West,47724,4199,796,51127,0,0,,
01-08-2024,RES-04,Central,57366,3155,322,60199,0,0,,
01-08-2024,RES-04,East,46855,3545,498,49902,0,0,,
01-08-2024,RES-04,North,249,4369,294,4324,1,18,,
01-08-2024,RES-04,South,767,3598,795,3570,4,23,,
01-08-2024,RES-04,West,52547,3259,616,55190,0,0,,
01-08-2024,RES-06,Central,44520,2968,430,47058,0,0,,
01-08-2024,RES-06,East,52973,3440,427,55986,0,0,,
01-08-2024,RES-06,North,50145,3442,480,53107,0,0,,
01-08-2024,RES-06,South,47346,2640,282,49704,0,0,,
01-08-2024,RES-06,West,55208,3854,545,58517,0,0,,
01-08-2024,RES-17,Central,54354,2668,76,56946,0,0,,
01-08-2024,RES-17,East,47783,2866,484,50165,0,0,,
01-08-2024,RES-17,North,51348,2916,660,53604,0,0,,
01-08-2024,RES-17,South,51076,3310,257,54129,0,0,,
01-08-2024,RES-17,West,58785,3079,439,61425,0,0,,
01-08-2024,RES-19,Central,57945,2253,175,60023,0,0,,
01-08-2024,RES-19,East,58772,1171,299,59644,0,0,,
01-08-2024,RES-19,North,256,3179,265,3170,1,9,,
01-08-2024,RES-19,South,58951,3491,223,62219,0,0,,
01-08-2024,RES-19,West,58625,3917,368,62174,0,0,,
01-08-2024,RES-24,Central,48137,2562,546,50153,0,0,,
01-08-2024,RES-24,East,58260,4525,43,62742,0,0,,
01-08-2024,RES-24,North,54705,2412,234,56883,0,0,,
01-08-2024,RES-24,South,283,3085,295,3073,4,4,,
01-08-2024,RES-24,West,59427,3726,300,62853,0,0,,
01-09-2024,ANA-01,Central,40662,3760,1753,42669,0,0,,
01-09-2024,ANA-01,East,47707,2639,493,49853,0,0,,
01-09-2024,ANA-01,North,260,3624,303,3581,1,34,,
01-09-2024,ANA-01,South,37787,3658,1153,40292,0,0,,
01-09-2024,ANA-01,West,51071,3740,588,54223,0,0,,
01-09-2024,ANA-02,Central,49478,3591,633,52436,0,0,,
01-09-2024,ANA-02,East,7122,2110,1705,7527,0,0,,
01-09-2024,ANA-02,North,28679,3250,2088,29841,0,0,,
01-09-2024,ANA-02,South,30496,3029,1026,32499,0,0,,
01-09-2024,ANA-02,West,21434,2204,4003,19635,0,0,,
01-09-2024,ANA-03,Central,57532,2389,379,59542,0,0,,
01-09-2024,ANA-03,East,55793,1736,206,57323,0,0,,
01-09-2024,ANA-03,North,57080,4077,293,60864,0,0,,
01-09-2024,ANA-03,South,63766,3106,28,66844,0,0,,
01-09-2024,ANA-03,West,55765,4172,343,59594,0,0,,
01-09-2024,ANA-07,Central,49242,3612,640,52214,0,0,,
01-09-2024,ANA-07,East,56960,5090,420,61630,0,0,,
01-09-2024,ANA-07,North,62837,3959,242,66554,0,0,,
01-09-2024,ANA-07,South,54305,3524,334,57495,0,0,,
01-09-2024,ANA-07,West,55839,2952,772,58019,0,0,,
01-09-2024,ANA-09,Central,55069,4186,193,59062,0,0,,
01-09-2024,ANA-09,East,818,2670,853,2635,4,29,,
01-09-2024,ANA-09,North,61525,2058,266,63317,0,0,,
01-09-2024,ANA-09,South,470,3973,483,3960,3,6,,
01-09-2024,ANA-09,West,42386,3044,521,44909,0,0,,
01-09-2024,ANA-12,Central,60050,1583,316,61317,0,0,,
01-09-2024,ANA-12,East,55930,3443,374,58999,0,0,,
01-09-2024,ANA-12,North,55617,2441,219,57839,0,0,,
01-09-2024,ANA-12,South,504,2703,510,2697,1,6,,
01-09-2024,ANA-12,West,62260,4496,155,66601,0,0,,
01-09-2024,ANA-18,Central,39523,3168,1434,41257,0,0,,
01-09-2024,ANA-18,East,47647,3900,839,50708,0,0,,
01-09-2024,ANA-18,North,43817,3135,1330,45622,0,0,,
01-09-2024,ANA-18,South,49508,2970,238,52240,0,0,,
01-09-2024,ANA-18,West,21396,4020,1256,24160,0,0,,
01-09-2024,ANA-21,Central,45213,3122,615,47720,0,0,,
01-09-2024,ANA-21,East,55811,3607,847,58571,0,0,,
01-09-2024,ANA-21,North,53300,3412,1183,55529,0,0,,
01-09-2024,ANA-21,South,57436,1950,514,58872,0,0,,
01-09-2024,ANA-21,West,53557,2380,300,55637,0,0,,
01-09-2024,ANA-23,Central,43881,3465,1338,46008,0,0,,
01-09-2024,ANA-23,East,23727,3498,1108,26117,0,0,,
01-09-2024,ANA-23,North,28603,2970,1841,29732,0,0,,
01-09-2024,ANA-23,South,43695,3181,1935,44941,0,0,,
01-09-2024,ANA-23,West,58948,1805,45,60708,0,0,,
01-09-2024,ANT-13,Central,607,4169,643,4133,4,24,,
01-09-2024,ANT-13,East,55972,3186,334,58824,0,0,,
01-09-2024,ANT-13,North,48051,4854,349,52556,0,0,,
01-09-2024,ANT-13,South,52986,2755,724,55017,0,0,,
01-09-2024,ANT-13,West,50098,2951,700,52349,0,0,,
01-09-2024,ANT-25,Central,51896,3911,277,55530,0,0,,
01-09-2024,ANT-25,East,52504,3282,383,55403,0,0,,
01-09-2024,ANT-25,North,58857,397,127,59127,0,0,,
01-09-2024,ANT-25,South,620,3443,646,3417,3,11,,
01-09-2024,ANT-25,West,490,2685,506,2669,2,7,,
01-09-2024,CAR-05,Central,36840,3902,1484,39258,0,0,,
01-09-2024,CAR-05,East,37913,2938,2444,38407,0,0,,
01-09-2024,CAR-05,North,50701,4063,444,54320,0,0,,
01-09-2024,CAR-05,South,2938,3302,2986,3254,4,22,,
01-09-2024,CAR-05,West,41048,2190,1433,41805,0,0,,
01-09-2024,CAR-08,Central,57561,3290,701,60150,0,0,,
01-09-2024,CAR-08,East,50334,1572,528,51378,0,0,,
01-09-2024,CAR-08,North,54324,2283,361,56246,0,0,,
01-09-2024,CAR-08,South,140,2540,187,2493,4,43,,
01-09-2024,CAR-08,West,60785,4790,530,65045,0,0,,
01-09-2024,CAR-10,Central,50345,2858,561,52642,0,0,,
01-09-2024,CAR-10,East,62101,2977,427,64651,0,0,,
01-09-2024,CAR-10,North,53041,3240,546,55735,0,0,,
01-09-2024,CAR-10,South,58232,3884,309,61807,0,0,,
01-09-2024,CAR-10,West,361,1829,392,1798,2,3,,
01-09-2024,CAR-14,Central,58309,1970,478,59801,0,0,,
01-09-2024,CAR-14,East,47497,3550,856,50191,0,0,,
01-09-2024,CAR-14,North,57692,3422,562,60552,0,0,,
01-09-2024,CAR-14,South,45783,3289,979,48093,0,0,,
01-09-2024,CAR-14,West,56194,2547,114,58627,0,0,,
01-09-2024,CAR-15,Central,34952,3448,594,37806,0,0,,
01-09-2024,CAR-15,East,65540,4431,0,69971,0,0,,
01-09-2024,CAR-15,North,48958,3235,1361,50832,0,0,,
01-09-2024,CAR-15,South,55603,2374,315,57662,0,0,,
01-09-2024,CAR-15,West,40745,2898,1650,41993,0,0,,
01-09-2024,CAR-20,Central,53598,2125,901,54822,0,0,,
01-09-2024,CAR-20,East,54645,2340,233,56752,0,0,,
01-09-2024,CAR-20,North,66829,1607,152,68284,0,0,,
01-09-2024,CAR-20,South,54463,2472,152,56783,0,0,,
01-09-2024,CAR-20,West,55284,3485,277,58492,0,0,,
01-09-2024,CAR-22,Central,56979,4277,252,61004,0,0,,
01-09-2024,CAR-22,East,456,2480,473,2463,1,14,,
01-09-2024,CAR-22,North,62858,4279,190,66947,0,0,,
01-09-2024,CAR-22,South,127,2514,165,2476,3,37,,
01-09-2024,CAR-22,West,122,2347,132,2337,2,9,,
01-09-2024,DIA-11,Central,60217,3140,200,63157,0,0,,
01-09-2024,DIA-11,East,64878,3222,353,67747,0,0,,
01-09-2024,DIA-11,North,59267,2463,126,61604,0,0,,
01-09-2024,DIA-11,South,61199,3509,420,64288,0,0,,
01-09-2024,DIA-11,West,47,2417,88,2376,2,32,,
01-09-2024,DIA-16,Central,59565,1985,605,60945,0,0,,
01-09-2024,DIA-16,East,54454,3198,222,57430,0,0,,
01-09-2024,DIA-16,North,47080,3673,717,50036,0,0,,
01-09-2024,DIA-16,South,45175,3035,758,47452,0,0,,
01-09-2024,DIA-16,West,611,3213,642,3182,2,25,,
01-09-2024,RES-04,Central,446,3607,468,3585,1,16,,
01-09-2024,RES-04,East,561,3144,588,3117,3,22,,
01-09-2024,RES-04,North,68100,2684,138,70646,0,0,,
01-09-2024,RES-04,South,52873,2920,325,55468,0,0,,
01-09-2024,RES-04,West,129,1583,146,1566,4,7,,
01-09-2024,RES-06,Central,47058,3248,512,49794,0,0,,
01-09-2024,RES-06,East,55986,3236,364,58858,0,0,,
01-09-2024,RES-06,North,53107,3217,409,55915,0,0,,
01-09-2024,RES-06,South,49704,2926,461,52169,0,0,,
01-09-2024,RES-06,West,58517,3335,603,61249,0,0,,
01-09-2024,RES-17,Central,-26,1437,17,1394,4,25,,
